trade_date,rebalance_executed,level_name,solver_status,fallback_flag,score_count,holding_count,max_single_weight,top5_weight_sum,top10_weight_sum,non_constituent_weight_sum,constituent_weight_sum,max_industry_deviation,max_constituent_deviation
2021-05-27,False,LayeredEW_持仓沿用,carry_forward,False,104,66,0.08387924508679423,0.31156719589523696,0.5126883858045278,0.0,1.0,0.01891499434505084,0.009320754913205775
2021-05-28,False,LayeredEW_持仓沿用,carry_forward,False,104,66,0.08387924508679423,0.31156719589523696,0.5126883858045278,0.0,1.0,0.01891499434505084,0.009320754913205775
2021-05-31,False,LayeredEW_持仓沿用,carry_forward,False,104,66,0.08387924508679423,0.31156719589523696,0.5126883858045278,0.0,1.0,0.020522785134933774,0.01636027881749064
2021-06-01,False,LayeredEW_持仓沿用,carry_forward,False,104,66,0.08387924508679423,0.31156719589523696,0.5126883858045278,0.0,1.0,0.020522785134933774,0.01636027881749064
2021-06-02,False,LayeredEW_持仓沿用,carry_forward,False,106,66,0.08387924508679423,0.31156719589523696,0.5126883858045278,0.0,1.0,0.020522785134933774,0.01636027881749064
2021-06-03,True,LayeredEW_基准底仓,tiers_20-20-20,False,60,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-04,False,LayeredEW_持仓沿用,carry_forward,False,106,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-07,False,LayeredEW_持仓沿用,carry_forward,False,106,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-08,False,LayeredEW_持仓沿用,carry_forward,False,107,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-09,False,LayeredEW_持仓沿用,carry_forward,False,108,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-10,False,LayeredEW_持仓沿用,carry_forward,False,107,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-11,False,LayeredEW_持仓沿用,carry_forward,False,109,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-15,False,LayeredEW_持仓沿用,carry_forward,False,110,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-16,False,LayeredEW_持仓沿用,carry_forward,False,111,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-17,False,LayeredEW_持仓沿用,carry_forward,False,111,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.01658885094034157,0.008909721622505404
2021-06-18,True,LayeredEW_基准底仓,tiers_20-20-20,False,61,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-21,False,LayeredEW_持仓沿用,carry_forward,False,110,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-22,False,LayeredEW_持仓沿用,carry_forward,False,112,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-23,False,LayeredEW_持仓沿用,carry_forward,False,114,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-24,False,LayeredEW_持仓沿用,carry_forward,False,114,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-25,False,LayeredEW_持仓沿用,carry_forward,False,113,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-28,False,LayeredEW_持仓沿用,carry_forward,False,113,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-29,False,LayeredEW_持仓沿用,carry_forward,False,114,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.017088846440382055,0.008909721622505404
2021-06-30,False,LayeredEW_持仓沿用,carry_forward,False,115,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.03294423585187734,0.034390000000000004
2021-07-01,False,LayeredEW_持仓沿用,carry_forward,False,115,66,0.0801802783774946,0.2977703200671194,0.4953845415391261,0.0,1.0,0.03294423585187734,0.034390000000000004
2021-07-02,True,LayeredEW_基准底仓,tiers_20-20-20,False,60,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-05,False,LayeredEW_持仓沿用,carry_forward,False,116,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-06,False,LayeredEW_持仓沿用,carry_forward,False,118,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-07,False,LayeredEW_持仓沿用,carry_forward,False,117,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-08,False,LayeredEW_持仓沿用,carry_forward,False,121,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-09,False,LayeredEW_持仓沿用,carry_forward,False,122,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-12,False,LayeredEW_持仓沿用,carry_forward,False,123,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-13,False,LayeredEW_持仓沿用,carry_forward,False,123,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-14,False,LayeredEW_持仓沿用,carry_forward,False,124,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-15,False,LayeredEW_持仓沿用,carry_forward,False,125,71,0.084451,0.321805,0.483906,0.0,1.0000000000000002,0.01615300000000003,0.009233000000000005
2021-07-16,True,LayeredEW_基准底仓,tiers_20-20-20,False,63,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-19,False,LayeredEW_持仓沿用,carry_forward,False,130,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-20,False,LayeredEW_持仓沿用,carry_forward,False,132,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-21,False,LayeredEW_持仓沿用,carry_forward,False,132,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-22,False,LayeredEW_持仓沿用,carry_forward,False,138,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-23,False,LayeredEW_持仓沿用,carry_forward,False,140,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-26,False,LayeredEW_持仓沿用,carry_forward,False,139,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-27,False,LayeredEW_持仓沿用,carry_forward,False,140,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-28,False,LayeredEW_持仓沿用,carry_forward,False,140,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-29,False,LayeredEW_持仓沿用,carry_forward,False,141,69,0.084701,0.321055,0.48440600000000006,0.0,1.0,0.014403,0.009233000000000005
2021-07-30,True,LayeredEW_基准底仓,tiers_20-20-20,False,66,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-02,False,LayeredEW_持仓沿用,carry_forward,False,142,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-03,False,LayeredEW_持仓沿用,carry_forward,False,142,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-04,False,LayeredEW_持仓沿用,carry_forward,False,142,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-05,False,LayeredEW_持仓沿用,carry_forward,False,142,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-06,False,LayeredEW_持仓沿用,carry_forward,False,144,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-09,False,LayeredEW_持仓沿用,carry_forward,False,144,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-10,False,LayeredEW_持仓沿用,carry_forward,False,147,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-11,False,LayeredEW_持仓沿用,carry_forward,False,148,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-12,False,LayeredEW_持仓沿用,carry_forward,False,146,65,0.08898860179483231,0.31345064211155804,0.4807416533497602,0.0,1.0,0.015545015630281378,0.00794139820516769
2021-08-13,True,LayeredEW_基准底仓,tiers_20-20-20,False,68,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-16,False,LayeredEW_持仓沿用,carry_forward,False,151,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-17,False,LayeredEW_持仓沿用,carry_forward,False,153,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-18,False,LayeredEW_持仓沿用,carry_forward,False,156,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-19,False,LayeredEW_持仓沿用,carry_forward,False,157,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-20,False,LayeredEW_持仓沿用,carry_forward,False,159,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-23,False,LayeredEW_持仓沿用,carry_forward,False,158,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-24,False,LayeredEW_持仓沿用,carry_forward,False,159,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-25,False,LayeredEW_持仓沿用,carry_forward,False,157,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-26,False,LayeredEW_持仓沿用,carry_forward,False,159,67,0.08898860179483233,0.31370064661163904,0.4786376154770786,0.0,1.0000000000000002,0.01779505613101029,0.007941398205167677
2021-08-27,True,LayeredEW_基准底仓,tiers_20-20-20,False,69,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.019795092131658365,0.008441407205329696
2021-08-30,False,LayeredEW_持仓沿用,carry_forward,False,164,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.019795092131658365,0.008441407205329696
2021-09-01,False,LayeredEW_持仓沿用,carry_forward,False,165,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-02,False,LayeredEW_持仓沿用,carry_forward,False,168,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-03,False,LayeredEW_持仓沿用,carry_forward,False,168,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-06,False,LayeredEW_持仓沿用,carry_forward,False,168,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-07,False,LayeredEW_持仓沿用,carry_forward,False,170,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-08,False,LayeredEW_持仓沿用,carry_forward,False,170,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-09,False,LayeredEW_持仓沿用,carry_forward,False,172,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-10,False,LayeredEW_持仓沿用,carry_forward,False,172,64,0.0884885927946703,0.312950633111396,0.47738759297667355,0.0,0.9999999999999999,0.018823100875815776,0.010444446400035206
2021-09-13,True,LayeredEW_基准底仓,tiers_20-20-20,False,71,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-14,False,LayeredEW_持仓沿用,carry_forward,False,173,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-15,False,LayeredEW_持仓沿用,carry_forward,False,173,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-16,False,LayeredEW_持仓沿用,carry_forward,False,174,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-17,False,LayeredEW_持仓沿用,carry_forward,False,174,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-22,False,LayeredEW_持仓沿用,carry_forward,False,179,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-23,False,LayeredEW_持仓沿用,carry_forward,False,179,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-24,False,LayeredEW_持仓沿用,carry_forward,False,179,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-27,False,LayeredEW_持仓沿用,carry_forward,False,179,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-28,False,LayeredEW_持仓沿用,carry_forward,False,182,70,0.08416927257035939,0.287622765814677,0.464610544484701,0.0,1.0,0.011799865436366908,0.007960727429640602
2021-09-29,True,LayeredEW_基准底仓,tiers_20-20-20,False,73,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.013799919437824881,0.007960727429640602
2021-09-30,False,LayeredEW_持仓沿用,carry_forward,False,183,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-08,False,LayeredEW_持仓沿用,carry_forward,False,183,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-11,False,LayeredEW_持仓沿用,carry_forward,False,183,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-12,False,LayeredEW_持仓沿用,carry_forward,False,183,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-13,False,LayeredEW_持仓沿用,carry_forward,False,183,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-14,False,LayeredEW_持仓沿用,carry_forward,False,182,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-15,False,LayeredEW_持仓沿用,carry_forward,False,182,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-18,False,LayeredEW_持仓沿用,carry_forward,False,183,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-19,False,LayeredEW_持仓沿用,carry_forward,False,184,70,0.08416927257035939,0.2868727455641302,0.46311050398360754,0.0,1.0,0.03609991943782487,0.022189999999999998
2021-10-20,True,LayeredEW_基准底仓,tiers_20-20-20,False,72,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-21,False,LayeredEW_持仓沿用,carry_forward,False,183,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-22,False,LayeredEW_持仓沿用,carry_forward,False,185,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-25,False,LayeredEW_持仓沿用,carry_forward,False,185,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-26,False,LayeredEW_持仓沿用,carry_forward,False,187,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-27,False,LayeredEW_持仓沿用,carry_forward,False,186,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-28,False,LayeredEW_持仓沿用,carry_forward,False,188,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.015796628751023833,0.008055294317053444
2021-10-29,False,LayeredEW_持仓沿用,carry_forward,False,189,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.02339757918536206,0.011547618634296881
2021-11-01,False,LayeredEW_持仓沿用,carry_forward,False,190,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.02339757918536206,0.011547618634296881
2021-11-02,False,LayeredEW_持仓沿用,carry_forward,False,191,72,0.08497470568294656,0.29077014920597144,0.45370774989075285,0.0,0.9999999999999998,0.02339757918536206,0.011547618634296881
2021-11-03,True,LayeredEW_基准底仓,tiers_20-20-20,False,74,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-04,False,LayeredEW_持仓沿用,carry_forward,False,191,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-05,False,LayeredEW_持仓沿用,carry_forward,False,191,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-08,False,LayeredEW_持仓沿用,carry_forward,False,190,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-09,False,LayeredEW_持仓沿用,carry_forward,False,191,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-10,False,LayeredEW_持仓沿用,carry_forward,False,192,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-11,False,LayeredEW_持仓沿用,carry_forward,False,193,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-12,False,LayeredEW_持仓沿用,carry_forward,False,193,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-15,False,LayeredEW_持仓沿用,carry_forward,False,195,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-16,False,LayeredEW_持仓沿用,carry_forward,False,195,72,0.08349925447987097,0.2964560043121165,0.47358278673524196,0.0,1.0,0.014513475923849883,0.007330745520129037
2021-11-17,True,LayeredEW_基准底仓,tiers_20-20-20,False,74,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-18,False,LayeredEW_持仓沿用,carry_forward,False,196,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-19,False,LayeredEW_持仓沿用,carry_forward,False,196,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-22,False,LayeredEW_持仓沿用,carry_forward,False,195,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-23,False,LayeredEW_持仓沿用,carry_forward,False,196,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-24,False,LayeredEW_持仓沿用,carry_forward,False,197,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-25,False,LayeredEW_持仓沿用,carry_forward,False,197,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-26,False,LayeredEW_持仓沿用,carry_forward,False,197,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-29,False,LayeredEW_持仓沿用,carry_forward,False,197,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.018513583926765942,0.007830759020493558
2021-11-30,False,LayeredEW_持仓沿用,carry_forward,False,197,71,0.08299924097950645,0.29670601106229866,0.4783329149887047,0.0,1.0,0.03069358392676602,0.010627937224305058
2021-12-01,True,LayeredEW_基准底仓,tiers_20-20-20,False,75,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-02,False,LayeredEW_持仓沿用,carry_forward,False,199,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-03,False,LayeredEW_持仓沿用,carry_forward,False,199,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-06,False,LayeredEW_持仓沿用,carry_forward,False,199,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-07,False,LayeredEW_持仓沿用,carry_forward,False,200,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-08,False,LayeredEW_持仓沿用,carry_forward,False,200,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-09,False,LayeredEW_持仓沿用,carry_forward,False,200,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-10,False,LayeredEW_持仓沿用,carry_forward,False,201,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-13,False,LayeredEW_持仓沿用,carry_forward,False,202,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-14,False,LayeredEW_持仓沿用,carry_forward,False,202,71,0.07749730252427728,0.2861184249341756,0.46380682573856846,0.0,1.0,0.014242953413419301,0.007222697475722711
2021-12-15,True,LayeredEW_基准底仓,tiers_20-20-20,False,76,70,0.07749730252427728,0.2858684271841554,0.4635568279885482,0.0,1.0,0.01549294216352054,0.007222697475722711
2021-12-16,False,LayeredEW_持仓沿用,carry_forward,False,205,70,0.07749730252427728,0.2858684271841554,0.4635568279885482,0.0,1.0,0.01549294216352054,0.007222697475722711
2021-12-17,False,LayeredEW_持仓沿用,carry_forward,False,205,70,0.07749730252427728,0.2858684271841554,0.4635568279885482,0.0,1.0,0.01549294216352054,0.007222697475722711
2021-12-20,False,LayeredEW_持仓沿用,carry_forward,False,206,70,0.07749730252427728,0.2858684271841554,0.4635568279885482,0.0,1.0,0.01549294216352054,0.007222697475722711
2021-12-21,False,LayeredEW_持仓沿用,carry_forward,False,207,70,0.07749730252427728,0.2858684271841554,0.4635568279885482,0.0,1.0,0.01549294216352054,0.007222697475722711
2021-12-22,False,LayeredEW_持仓沿用,carry_forward,False,207,70,0.07749730252427728,0.2858684271841554,0.4635568279885482,0.0,1.0,0.01549294216352054,0.007222697475722711
