trade_date,stkcd,weight,is_constituent
2021-05-10,688116,0.04938999998613854,True
2021-05-10,688122,0.019640000008381068,True
2021-05-10,688126,0.010443104224642816,True
2021-05-10,688139,0.024820166337752497,True
2021-05-10,688169,0.069999999996318,True
2021-05-10,688188,0.03663362909151634,True
2021-05-10,688208,0.007599999971134921,True
2021-05-10,688321,0.010810166676052332,True
2021-05-10,688363,0.04687650220307561,True
2021-05-10,688366,0.03190987202875351,True
2021-05-10,688388,0.019199998485379628,True
2021-05-10,688396,0.04850999999729599,True
2021-05-10,688981,0.0693041609302691,True
2021-05-11,688002,0.042799999966215634,True
2021-05-11,688005,0.062199999986837985,True
2021-05-11,688006,0.021456275181692627,True
2021-05-11,688008,0.06999999999475688,True
2021-05-11,688009,0.00039000001141159226,True
2021-05-11,688012,0.05323000013821282,True
2021-05-11,688015,0.015733857425741092,True
2021-05-11,688019,0.03831999998592531,True
2021-05-11,688023,0.012750000092737369,True
2021-05-11,688029,0.018689999985906786,True
2021-05-11,688030,0.003717597646060119,True
2021-05-11,688036,0.06999999999284028,True
2021-05-11,688088,0.017850000004990128,True
2021-05-11,688099,0.0577246690630238,True
2021-05-11,688111,0.0699999999965369,True
2021-05-11,688116,0.04938999998613854,True
2021-05-11,688122,0.019640000008381068,True
2021-05-11,688126,0.010443104224642816,True
2021-05-11,688139,0.024820166337752497,True
2021-05-11,688169,0.069999999996318,True
2021-05-11,688188,0.03663362909151634,True
2021-05-11,688208,0.007599999971134921,True
2021-05-11,688321,0.010810166676052332,True
2021-05-11,688363,0.04687650220307561,True
2021-05-11,688366,0.03190987202875351,True
2021-05-11,688388,0.019199998485379628,True
2021-05-11,688396,0.04850999999729599,True
2021-05-11,688981,0.0693041609302691,True
2021-05-12,688002,0.042799999966215634,True
2021-05-12,688005,0.062199999986837985,True
2021-05-12,688006,0.021456275181692627,True
2021-05-12,688008,0.06999999999475688,True
2021-05-12,688009,0.00039000001141159226,True
2021-05-12,688012,0.05323000013821282,True
2021-05-12,688015,0.015733857425741092,True
2021-05-12,688019,0.03831999998592531,True
2021-05-12,688023,0.012750000092737369,True
2021-05-12,688029,0.018689999985906786,True
2021-05-12,688030,0.003717597646060119,True
2021-05-12,688036,0.06999999999284028,True
2021-05-12,688088,0.017850000004990128,True
2021-05-12,688099,0.0577246690630238,True
2021-05-12,688111,0.0699999999965369,True
2021-05-12,688116,0.04938999998613854,True
2021-05-12,688122,0.019640000008381068,True
2021-05-12,688126,0.010443104224642816,True
2021-05-12,688139,0.024820166337752497,True
2021-05-12,688169,0.069999999996318,True
2021-05-12,688188,0.03663362909151634,True
2021-05-12,688208,0.007599999971134921,True
2021-05-12,688321,0.010810166676052332,True
2021-05-12,688363,0.04687650220307561,True
2021-05-12,688366,0.03190987202875351,True
2021-05-12,688388,0.019199998485379628,True
2021-05-12,688396,0.04850999999729599,True
2021-05-12,688981,0.0693041609302691,True
2021-05-13,688002,0.054589153009963656,True
2021-05-13,688005,0.06219999992126739,True
2021-05-13,688006,0.02646599492178262,True
2021-05-13,688008,0.06999999999911237,True
2021-05-13,688009,0.00039000000262315765,True
2021-05-13,688012,0.05323000013826143,True
2021-05-13,688015,0.015733857426743506,True
2021-05-13,688018,0.01877479032124565,True
2021-05-13,688019,0.03831999999496369,True
2021-05-13,688029,0.024187817234032363,True
2021-05-13,688036,0.06999999999645268,True
2021-05-13,688088,0.017850000003182008,True
2021-05-13,688099,0.009310000008455877,True
2021-05-13,688111,0.06999999999914162,True
2021-05-13,688116,0.04938999999465003,True
2021-05-13,688122,0.040371433294245106,True
2021-05-13,688126,0.010443104194343002,True
2021-05-13,688139,0.04610280030819189,True
2021-05-13,688169,0.06999999999925222,True
2021-05-13,688188,0.02177423755029724,True
2021-05-13,688208,0.008071187614928869,True
2021-05-13,688363,0.05305999997168784,True
2021-05-13,688366,0.02729562044203601,True
2021-05-13,688368,0.04152999999802242,True
2021-05-13,688388,0.019199998484323147,True
2021-05-13,688396,0.01851000000445091,True
2021-05-13,688981,0.06320000481245366,True
2021-05-14,688002,0.054589153009963656,True
2021-05-14,688005,0.06219999992126739,True
2021-05-14,688006,0.02646599492178262,True
2021-05-14,688008,0.06999999999911237,True
2021-05-14,688009,0.00039000000262315765,True
2021-05-14,688012,0.05323000013826143,True
2021-05-14,688015,0.015733857426743506,True
2021-05-14,688018,0.01877479032124565,True
2021-05-14,688019,0.03831999999496369,True
2021-05-14,688029,0.024187817234032363,True
2021-05-14,688036,0.06999999999645268,True
2021-05-14,688088,0.017850000003182008,True
2021-05-14,688099,0.009310000008455877,True
2021-05-14,688111,0.06999999999914162,True
2021-05-14,688116,0.04938999999465003,True
2021-05-14,688122,0.040371433294245106,True
2021-05-14,688126,0.010443104194343002,True
2021-05-14,688139,0.04610280030819189,True
2021-05-14,688169,0.06999999999925222,True
2021-05-14,688188,0.02177423755029724,True
2021-05-14,688208,0.008071187614928869,True
2021-05-14,688363,0.05305999997168784,True
2021-05-14,688366,0.02729562044203601,True
2021-05-14,688368,0.04152999999802242,True
2021-05-14,688388,0.019199998484323147,True
2021-05-14,688396,0.01851000000445091,True
2021-05-14,688981,0.06320000481245366,True
2021-05-17,688002,0.054589153009963656,True
2021-05-17,688005,0.06219999992126739,True
2021-05-17,688006,0.02646599492178262,True
2021-05-17,688008,0.06999999999911237,True
2021-05-17,688009,0.00039000000262315765,True
2021-05-17,688012,0.05323000013826143,True
2021-05-17,688015,0.015733857426743506,True
2021-05-17,688018,0.01877479032124565,True
2021-05-17,688019,0.03831999999496369,True
2021-05-17,688029,0.024187817234032363,True
2021-05-17,688036,0.06999999999645268,True
2021-05-17,688088,0.017850000003182008,True
2021-05-17,688099,0.009310000008455877,True
2021-05-17,688111,0.06999999999914162,True
2021-05-17,688116,0.04938999999465003,True
2021-05-17,688122,0.040371433294245106,True
2021-05-17,688126,0.010443104194343002,True
2021-05-17,688139,0.04610280030819189,True
2021-05-17,688169,0.06999999999925222,True
2021-05-17,688188,0.02177423755029724,True
2021-05-17,688208,0.008071187614928869,True
2021-05-17,688363,0.05305999997168784,True
2021-05-17,688366,0.02729562044203601,True
2021-05-17,688368,0.04152999999802242,True
2021-05-17,688388,0.019199998484323147,True
2021-05-17,688396,0.01851000000445091,True
2021-05-17,688981,0.06320000481245366,True
2021-05-18,688002,0.054589153009963656,True
2021-05-18,688005,0.06219999992126739,True
2021-05-18,688006,0.02646599492178262,True
2021-05-18,688008,0.06999999999911237,True
2021-05-18,688009,0.00039000000262315765,True
2021-05-18,688012,0.05323000013826143,True
2021-05-18,688015,0.015733857426743506,True
2021-05-18,688018,0.01877479032124565,True
2021-05-18,688019,0.03831999999496369,True
2021-05-18,688029,0.024187817234032363,True
2021-05-18,688036,0.06999999999645268,True
2021-05-18,688088,0.017850000003182008,True
2021-05-18,688099,0.009310000008455877,True
2021-05-18,688111,0.06999999999914162,True
2021-05-18,688116,0.04938999999465003,True
2021-05-18,688122,0.040371433294245106,True
2021-05-18,688126,0.010443104194343002,True
2021-05-18,688139,0.04610280030819189,True
2021-05-18,688169,0.06999999999925222,True
2021-05-18,688188,0.02177423755029724,True
2021-05-18,688208,0.008071187614928869,True
2021-05-18,688363,0.05305999997168784,True
2021-05-18,688366,0.02729562044203601,True
2021-05-18,688368,0.04152999999802242,True
2021-05-18,688388,0.019199998484323147,True
2021-05-18,688396,0.01851000000445091,True
2021-05-18,688981,0.06320000481245366,True
2021-05-19,688002,0.054589153009963656,True
2021-05-19,688005,0.06219999992126739,True
2021-05-19,688006,0.02646599492178262,True
2021-05-19,688008,0.06999999999911237,True
2021-05-19,688009,0.00039000000262315765,True
2021-05-19,688012,0.05323000013826143,True
2021-05-19,688015,0.015733857426743506,True
2021-05-19,688018,0.01877479032124565,True
2021-05-19,688019,0.03831999999496369,True
2021-05-19,688029,0.024187817234032363,True
2021-05-19,688036,0.06999999999645268,True
2021-05-19,688088,0.017850000003182008,True
2021-05-19,688099,0.009310000008455877,True
2021-05-19,688111,0.06999999999914162,True
2021-05-19,688116,0.04938999999465003,True
2021-05-19,688122,0.040371433294245106,True
2021-05-19,688126,0.010443104194343002,True
2021-05-19,688139,0.04610280030819189,True
2021-05-19,688169,0.06999999999925222,True
2021-05-19,688188,0.02177423755029724,True
2021-05-19,688208,0.008071187614928869,True
2021-05-19,688363,0.05305999997168784,True
2021-05-19,688366,0.02729562044203601,True
2021-05-19,688368,0.04152999999802242,True
2021-05-19,688388,0.019199998484323147,True
2021-05-19,688396,0.01851000000445091,True
2021-05-19,688981,0.06320000481245366,True
2021-05-20,688002,0.053986370036550824,True
2021-05-20,688005,0.019696881185375496,True
2021-05-20,688006,0.026465994922235878,True
2021-05-20,688007,2.2855060969664482e-07,True
2021-05-20,688008,0.06999999999909227,True
2021-05-20,688009,0.0003900007157861683,True
2021-05-20,688012,0.06460607780847975,True
2021-05-20,688015,0.03127413092861544,True
2021-05-20,688016,0.02695672090914883,True
2021-05-20,688019,0.018569790230521774,True
2021-05-20,688023,0.01918314084317172,True
2021-05-20,688036,0.06999999999970721,True
2021-05-20,688066,0.0009624664748398988,True
2021-05-20,688088,0.033068751621430754,True
2021-05-20,688099,0.02551870450714078,True
2021-05-20,688111,0.06999999999892788,True
2021-05-20,688116,0.03135039740784649,True
2021-05-20,688122,0.04037143327932521,True
2021-05-20,688126,0.012871940847334831,True
2021-05-20,688139,0.04610280030853197,True
2021-05-20,688169,0.06999999999903757,True
2021-05-20,688188,0.021774237550025822,True
2021-05-20,688208,0.037599950265782424,True
2021-05-20,688321,0.00021690841279566273,True
2021-05-20,688363,0.041824115488856464,True
2021-05-20,688368,0.03576520176585538,True
2021-05-20,688388,0.04919999999881896,True
2021-05-20,688389,0.0005337511004370908,True
2021-05-20,688396,0.018510000001515963,True
2021-05-20,688981,0.06320000481637036,True
2021-05-21,688002,0.053986370036550824,True
2021-05-21,688005,0.019696881185375496,True
2021-05-21,688006,0.026465994922235878,True
2021-05-21,688007,2.2855060969664482e-07,True
2021-05-21,688008,0.06999999999909227,True
2021-05-21,688009,0.0003900007157861683,True
2021-05-21,688012,0.06460607780847975,True
2021-05-21,688015,0.03127413092861544,True
2021-05-21,688016,0.02695672090914883,True
2021-05-21,688019,0.018569790230521774,True
2021-05-21,688023,0.01918314084317172,True
2021-05-21,688036,0.06999999999970721,True
2021-05-21,688066,0.0009624664748398988,True
2021-05-21,688088,0.033068751621430754,True
2021-05-21,688099,0.02551870450714078,True
2021-05-21,688111,0.06999999999892788,True
2021-05-21,688116,0.03135039740784649,True
2021-05-21,688122,0.04037143327932521,True
2021-05-21,688126,0.012871940847334831,True
2021-05-21,688139,0.04610280030853197,True
2021-05-21,688169,0.06999999999903757,True
2021-05-21,688188,0.021774237550025822,True
2021-05-21,688208,0.037599950265782424,True
2021-05-21,688321,0.00021690841279566273,True
2021-05-21,688363,0.041824115488856464,True
2021-05-21,688368,0.03576520176585538,True
2021-05-21,688388,0.04919999999881896,True
2021-05-21,688389,0.0005337511004370908,True
2021-05-21,688396,0.018510000001515963,True
2021-05-21,688981,0.06320000481637036,True
2021-05-24,688002,0.053986370036550824,True
2021-05-24,688005,0.019696881185375496,True
2021-05-24,688006,0.026465994922235878,True
2021-05-24,688007,2.2855060969664482e-07,True
2021-05-24,688008,0.06999999999909227,True
2021-05-24,688009,0.0003900007157861683,True
2021-05-24,688012,0.06460607780847975,True
2021-05-24,688015,0.03127413092861544,True
2021-05-24,688016,0.02695672090914883,True
2021-05-24,688019,0.018569790230521774,True
2021-05-24,688023,0.01918314084317172,True
2021-05-24,688036,0.06999999999970721,True
2021-05-24,688066,0.0009624664748398988,True
2021-05-24,688088,0.033068751621430754,True
2021-05-24,688099,0.02551870450714078,True
2021-05-24,688111,0.06999999999892788,True
2021-05-24,688116,0.03135039740784649,True
2021-05-24,688122,0.04037143327932521,True
2021-05-24,688126,0.012871940847334831,True
2021-05-24,688139,0.04610280030853197,True
2021-05-24,688169,0.06999999999903757,True
2021-05-24,688188,0.021774237550025822,True
2021-05-24,688208,0.037599950265782424,True
2021-05-24,688321,0.00021690841279566273,True
2021-05-24,688363,0.041824115488856464,True
2021-05-24,688368,0.03576520176585538,True
2021-05-24,688388,0.04919999999881896,True
2021-05-24,688389,0.0005337511004370908,True
2021-05-24,688396,0.018510000001515963,True
2021-05-24,688981,0.06320000481637036,True
2021-05-25,688002,0.053986370036550824,True
2021-05-25,688005,0.019696881185375496,True
2021-05-25,688006,0.026465994922235878,True
2021-05-25,688007,2.2855060969664482e-07,True
2021-05-25,688008,0.06999999999909227,True
2021-05-25,688009,0.0003900007157861683,True
2021-05-25,688012,0.06460607780847975,True
2021-05-25,688015,0.03127413092861544,True
2021-05-25,688016,0.02695672090914883,True
2021-05-25,688019,0.018569790230521774,True
2021-05-25,688023,0.01918314084317172,True
2021-05-25,688036,0.06999999999970721,True
2021-05-25,688066,0.0009624664748398988,True
2021-05-25,688088,0.033068751621430754,True
2021-05-25,688099,0.02551870450714078,True
2021-05-25,688111,0.06999999999892788,True
2021-05-25,688116,0.03135039740784649,True
2021-05-25,688122,0.04037143327932521,True
2021-05-25,688126,0.012871940847334831,True
2021-05-25,688139,0.04610280030853197,True
2021-05-25,688169,0.06999999999903757,True
2021-05-25,688188,0.021774237550025822,True
2021-05-25,688208,0.037599950265782424,True
2021-05-25,688321,0.00021690841279566273,True
2021-05-25,688363,0.041824115488856464,True
2021-05-25,688368,0.03576520176585538,True
2021-05-25,688388,0.04919999999881896,True
2021-05-25,688389,0.0005337511004370908,True
2021-05-25,688396,0.018510000001515963,True
2021-05-25,688981,0.06320000481637036,True
2021-05-26,688002,0.053986370036550824,True
2021-05-26,688005,0.019696881185375496,True
2021-05-26,688006,0.026465994922235878,True
2021-05-26,688007,2.2855060969664482e-07,True
2021-05-26,688008,0.06999999999909227,True
2021-05-26,688009,0.0003900007157861683,True
2021-05-26,688012,0.06460607780847975,True
2021-05-26,688015,0.03127413092861544,True
2021-05-26,688016,0.02695672090914883,True
2021-05-26,688019,0.018569790230521774,True
2021-05-26,688023,0.01918314084317172,True
2021-05-26,688036,0.06999999999970721,True
2021-05-26,688066,0.0009624664748398988,True
2021-05-26,688088,0.033068751621430754,True
2021-05-26,688099,0.02551870450714078,True
2021-05-26,688111,0.06999999999892788,True
2021-05-26,688116,0.03135039740784649,True
2021-05-26,688122,0.04037143327932521,True
2021-05-26,688126,0.012871940847334831,True
2021-05-26,688139,0.04610280030853197,True
2021-05-26,688169,0.06999999999903757,True
2021-05-26,688188,0.021774237550025822,True
2021-05-26,688208,0.037599950265782424,True
2021-05-26,688321,0.00021690841279566273,True
2021-05-26,688363,0.041824115488856464,True
2021-05-26,688368,0.03576520176585538,True
2021-05-26,688388,0.04919999999881896,True
2021-05-26,688389,0.0005337511004370908,True
2021-05-26,688396,0.018510000001515963,True
2021-05-26,688981,0.06320000481637036,True
2021-05-27,688002,0.052749886186943755,True
2021-05-27,688005,0.029080464329039886,True
2021-05-27,688006,0.017075166018292377,True
2021-05-27,688008,0.06999999999232008,True
2021-05-27,688009,0.0003900007792165538,True
2021-05-27,688012,0.0699999999898919,True
2021-05-27,688015,0.004387439419663037,True
2021-05-27,688016,0.026956720970446487,True
2021-05-27,688019,0.038319999869631666,True
2021-05-27,688023,0.04274999998038797,True
2021-05-27,688036,0.06999999999305499,True
2021-05-27,688066,0.01692203971544989,True
2021-05-27,688088,0.04784999996382726,True
2021-05-27,688099,0.06930999998024469,True
2021-05-27,688111,0.06999999999531183,True
2021-05-27,688122,0.015968113612254742,True
2021-05-27,688126,0.03844930606774061,True
2021-05-27,688138,0.006648822973248793,True
2021-05-27,688139,0.03774221151506856,True
2021-05-27,688169,0.06999999999344507,True
2021-05-27,688188,0.02749757086953372,True
2021-05-27,688321,0.00021690843081723822,True
2021-05-27,688363,0.015829022833150387,True
2021-05-27,688368,0.0026140584788973352,True
2021-05-27,688388,0.04919999987702064,True
2021-05-27,688396,0.04684226263611212,True
2021-05-27,688981,0.06320000499591445,True
2021-05-28,688002,0.052749886186943755,True
2021-05-28,688005,0.029080464329039886,True
2021-05-28,688006,0.017075166018292377,True
2021-05-28,688008,0.06999999999232008,True
2021-05-28,688009,0.0003900007792165538,True
2021-05-28,688012,0.0699999999898919,True
2021-05-28,688015,0.004387439419663037,True
2021-05-28,688016,0.026956720970446487,True
2021-05-28,688019,0.038319999869631666,True
2021-05-28,688023,0.04274999998038797,True
2021-05-28,688036,0.06999999999305499,True
2021-05-28,688066,0.01692203971544989,True
2021-05-28,688088,0.04784999996382726,True
2021-05-28,688099,0.06930999998024469,True
2021-05-28,688111,0.06999999999531183,True
2021-05-28,688122,0.015968113612254742,True
2021-05-28,688126,0.03844930606774061,True
2021-05-28,688138,0.006648822973248793,True
2021-05-28,688139,0.03774221151506856,True
2021-05-28,688169,0.06999999999344507,True
2021-05-28,688188,0.02749757086953372,True
2021-05-28,688321,0.00021690843081723822,True
2021-05-28,688363,0.015829022833150387,True
2021-05-28,688368,0.0026140584788973352,True
2021-05-28,688388,0.04919999987702064,True
2021-05-28,688396,0.04684226263611212,True
2021-05-28,688981,0.06320000499591445,True
2021-05-31,688002,0.052749886186943755,True
2021-05-31,688005,0.029080464329039886,True
2021-05-31,688006,0.017075166018292377,True
2021-05-31,688008,0.06999999999232008,True
2021-05-31,688009,0.0003900007792165538,True
2021-05-31,688012,0.0699999999898919,True
2021-05-31,688015,0.004387439419663037,True
2021-05-31,688016,0.026956720970446487,True
2021-05-31,688019,0.038319999869631666,True
2021-05-31,688023,0.04274999998038797,True
2021-05-31,688036,0.06999999999305499,True
2021-05-31,688066,0.01692203971544989,True
2021-05-31,688088,0.04784999996382726,True
2021-05-31,688099,0.06930999998024469,True
2021-05-31,688111,0.06999999999531183,True
2021-05-31,688122,0.015968113612254742,True
2021-05-31,688126,0.03844930606774061,True
2021-05-31,688138,0.006648822973248793,True
2021-05-31,688139,0.03774221151506856,True
2021-05-31,688169,0.06999999999344507,True
2021-05-31,688188,0.02749757086953372,True
2021-05-31,688321,0.00021690843081723822,True
2021-05-31,688363,0.015829022833150387,True
2021-05-31,688368,0.0026140584788973352,True
2021-05-31,688388,0.04919999987702064,True
2021-05-31,688396,0.04684226263611212,True
2021-05-31,688981,0.06320000499591445,True
2021-06-01,688002,0.052749886186943755,True
2021-06-01,688005,0.029080464329039886,True
2021-06-01,688006,0.017075166018292377,True
2021-06-01,688008,0.06999999999232008,True
2021-06-01,688009,0.0003900007792165538,True
2021-06-01,688012,0.0699999999898919,True
2021-06-01,688015,0.004387439419663037,True
2021-06-01,688016,0.026956720970446487,True
2021-06-01,688019,0.038319999869631666,True
2021-06-01,688023,0.04274999998038797,True
2021-06-01,688036,0.06999999999305499,True
2021-06-01,688066,0.01692203971544989,True
2021-06-01,688088,0.04784999996382726,True
2021-06-01,688099,0.06930999998024469,True
2021-06-01,688111,0.06999999999531183,True
2021-06-01,688122,0.015968113612254742,True
2021-06-01,688126,0.03844930606774061,True
2021-06-01,688138,0.006648822973248793,True
2021-06-01,688139,0.03774221151506856,True
2021-06-01,688169,0.06999999999344507,True
2021-06-01,688188,0.02749757086953372,True
2021-06-01,688321,0.00021690843081723822,True
2021-06-01,688363,0.015829022833150387,True
2021-06-01,688368,0.0026140584788973352,True
2021-06-01,688388,0.04919999987702064,True
2021-06-01,688396,0.04684226263611212,True
2021-06-01,688981,0.06320000499591445,True
2021-06-02,688002,0.052749886186943755,True
2021-06-02,688005,0.029080464329039886,True
2021-06-02,688006,0.017075166018292377,True
2021-06-02,688008,0.06999999999232008,True
2021-06-02,688009,0.0003900007792165538,True
2021-06-02,688012,0.0699999999898919,True
2021-06-02,688015,0.004387439419663037,True
2021-06-02,688016,0.026956720970446487,True
2021-06-02,688019,0.038319999869631666,True
2021-06-02,688023,0.04274999998038797,True
2021-06-02,688036,0.06999999999305499,True
2021-06-02,688066,0.01692203971544989,True
2021-06-02,688088,0.04784999996382726,True
2021-06-02,688099,0.06930999998024469,True
2021-06-02,688111,0.06999999999531183,True
2021-06-02,688122,0.015968113612254742,True
2021-06-02,688126,0.03844930606774061,True
2021-06-02,688138,0.006648822973248793,True
2021-06-02,688139,0.03774221151506856,True
2021-06-02,688169,0.06999999999344507,True
2021-06-02,688188,0.02749757086953372,True
2021-06-02,688321,0.00021690843081723822,True
2021-06-02,688363,0.015829022833150387,True
2021-06-02,688368,0.0026140584788973352,True
2021-06-02,688388,0.04919999987702064,True
2021-06-02,688396,0.04684226263611212,True
2021-06-02,688981,0.06320000499591445,True
2021-06-03,688002,0.06520039667544333,True
2021-06-03,688005,0.017340000148650916,True
2021-06-03,688006,0.009065879703876498,True
2021-06-03,688008,0.06999999999108251,True
2021-06-03,688009,0.030144596934150485,True
2021-06-03,688012,0.06999999997492523,True
2021-06-03,688016,0.050949999972423644,True
2021-06-03,688020,0.007170105475544365,True
2021-06-03,688036,0.06999999999481049,True
2021-06-03,688099,0.06429999993925505,True
2021-06-03,688111,0.06999999999723935,True
2021-06-03,688122,0.02531285496750793,True
2021-06-03,688126,0.03498086954792239,True
2021-06-03,688139,0.01680647868545156,True
2021-06-03,688166,0.020782065233655955,True
2021-06-03,688169,0.06999999999012085,True
2021-06-03,688188,0.05077999997829124,True
2021-06-03,688208,0.03727999960142914,True
2021-06-03,688321,0.0002169084537504258,True
2021-06-03,688363,0.02465055251932165,True
2021-06-03,688388,0.04922999995111607,True
2021-06-03,688389,0.02874732390284212,True
2021-06-03,688396,0.05384196299538016,True
2021-06-03,688981,0.06320000500957283,True
2021-06-04,688002,0.06520039667544333,True
2021-06-04,688005,0.017340000148650916,True
2021-06-04,688006,0.009065879703876498,True
2021-06-04,688008,0.06999999999108251,True
2021-06-04,688009,0.030144596934150485,True
2021-06-04,688012,0.06999999997492523,True
2021-06-04,688016,0.050949999972423644,True
2021-06-04,688020,0.007170105475544365,True
2021-06-04,688036,0.06999999999481049,True
2021-06-04,688099,0.06429999993925505,True
2021-06-04,688111,0.06999999999723935,True
2021-06-04,688122,0.02531285496750793,True
2021-06-04,688126,0.03498086954792239,True
2021-06-04,688139,0.01680647868545156,True
2021-06-04,688166,0.020782065233655955,True
2021-06-04,688169,0.06999999999012085,True
2021-06-04,688188,0.05077999997829124,True
2021-06-04,688208,0.03727999960142914,True
2021-06-04,688321,0.0002169084537504258,True
2021-06-04,688363,0.02465055251932165,True
2021-06-04,688388,0.04922999995111607,True
2021-06-04,688389,0.02874732390284212,True
2021-06-04,688396,0.05384196299538016,True
2021-06-04,688981,0.06320000500957283,True
2021-06-07,688002,0.06520039667544333,True
2021-06-07,688005,0.017340000148650916,True
2021-06-07,688006,0.009065879703876498,True
2021-06-07,688008,0.06999999999108251,True
2021-06-07,688009,0.030144596934150485,True
2021-06-07,688012,0.06999999997492523,True
2021-06-07,688016,0.050949999972423644,True
2021-06-07,688020,0.007170105475544365,True
2021-06-07,688036,0.06999999999481049,True
2021-06-07,688099,0.06429999993925505,True
2021-06-07,688111,0.06999999999723935,True
2021-06-07,688122,0.02531285496750793,True
2021-06-07,688126,0.03498086954792239,True
2021-06-07,688139,0.01680647868545156,True
2021-06-07,688166,0.020782065233655955,True
2021-06-07,688169,0.06999999999012085,True
2021-06-07,688188,0.05077999997829124,True
2021-06-07,688208,0.03727999960142914,True
2021-06-07,688321,0.0002169084537504258,True
2021-06-07,688363,0.02465055251932165,True
2021-06-07,688388,0.04922999995111607,True
2021-06-07,688389,0.02874732390284212,True
2021-06-07,688396,0.05384196299538016,True
2021-06-07,688981,0.06320000500957283,True
2021-06-08,688002,0.06520039667544333,True
2021-06-08,688005,0.017340000148650916,True
2021-06-08,688006,0.009065879703876498,True
2021-06-08,688008,0.06999999999108251,True
2021-06-08,688009,0.030144596934150485,True
2021-06-08,688012,0.06999999997492523,True
2021-06-08,688016,0.050949999972423644,True
2021-06-08,688020,0.007170105475544365,True
2021-06-08,688036,0.06999999999481049,True
2021-06-08,688099,0.06429999993925505,True
2021-06-08,688111,0.06999999999723935,True
2021-06-08,688122,0.02531285496750793,True
2021-06-08,688126,0.03498086954792239,True
2021-06-08,688139,0.01680647868545156,True
2021-06-08,688166,0.020782065233655955,True
2021-06-08,688169,0.06999999999012085,True
2021-06-08,688188,0.05077999997829124,True
2021-06-08,688208,0.03727999960142914,True
2021-06-08,688321,0.0002169084537504258,True
2021-06-08,688363,0.02465055251932165,True
2021-06-08,688388,0.04922999995111607,True
2021-06-08,688389,0.02874732390284212,True
2021-06-08,688396,0.05384196299538016,True
2021-06-08,688981,0.06320000500957283,True
2021-06-09,688002,0.06520039667544333,True
2021-06-09,688005,0.017340000148650916,True
2021-06-09,688006,0.009065879703876498,True
2021-06-09,688008,0.06999999999108251,True
2021-06-09,688009,0.030144596934150485,True
2021-06-09,688012,0.06999999997492523,True
