trade_date,rebalance_executed,level_name,solver_status,fallback_flag,score_count,holding_count,max_single_weight,top5_weight_sum,top10_weight_sum,non_constituent_weight_sum,constituent_weight_sum,max_industry_deviation,max_constituent_deviation
2021-05-27,True,Level2_标准增强,optimal,False,104,27,0.06999999999531183,0.34999999996402387,0.6323098909679745,2.6265997874219113e-14,0.9999999999999739,0.05376445500578764,0.02999999998038797
2021-05-28,False,Level2_标准增强,optimal,False,104,27,0.06999999999531183,0.34999999996402387,0.6323098909679745,2.6265997874219113e-14,0.9999999999999739,0.05376445500578764,0.02999999998038797
2021-05-31,False,Level2_标准增强,optimal,False,104,27,0.06999999999531183,0.34999999996402387,0.6323098909679745,2.6265997874219113e-14,0.9999999999999739,0.07202445500578764,0.035009999980244684
2021-06-01,False,Level2_标准增强,optimal,False,104,27,0.06999999999531183,0.34999999996402387,0.6323098909679745,2.6265997874219113e-14,0.9999999999999739,0.07202445500578764,0.035009999980244684
2021-06-02,False,Level2_标准增强,optimal,False,104,27,0.06999999999531183,0.34999999996402387,0.6323098909679745,2.6265997874219113e-14,0.9999999999999739,0.07202445500578764,0.035009999980244684
2021-06-03,True,Level2_标准增强,optimal,False,106,24,0.06999999999723935,0.34999999994817843,0.6474923645402535,1.0866478342903265e-14,0.9999999999999895,0.059029999906598435,0.02999999997829124
2021-06-04,False,Level2_标准增强,optimal,False,106,24,0.06999999999723935,0.34999999994817843,0.6474923645402535,1.0866478342903265e-14,0.9999999999999895,0.059029999906598435,0.02999999997829124
2021-06-07,False,Level2_标准增强,optimal,False,106,24,0.06999999999723935,0.34999999994817843,0.6474923645402535,1.0866478342903265e-14,0.9999999999999895,0.059029999906598435,0.02999999997829124
2021-06-08,False,Level2_标准增强,optimal,False,106,24,0.06999999999723935,0.34999999994817843,0.6474923645402535,1.0866478342903265e-14,0.9999999999999895,0.059029999906598435,0.02999999997829124
2021-06-09,False,Level2_标准增强,optimal,False,106,24,0.06999999999723935,0.34999999994817843,0.6474923645402535,1.0866478342903265e-14,0.9999999999999895,0.059029999906598435,0.02999999997829124
2021-06-10,True,Level2_标准增强,optimal,False,107,24,0.069999999998146,0.3452003966038538,0.6359189538733376,1.9535148984076275e-14,0.9999999999999801,0.05902999994209955,0.029999999998069064
2021-06-11,False,Level2_标准增强,optimal,False,107,24,0.069999999998146,0.3452003966038538,0.6359189538733376,1.9535148984076275e-14,0.9999999999999801,0.05902999994209955,0.029999999998069064
2021-06-15,False,Level2_标准增强,optimal,False,107,24,0.069999999998146,0.3452003966038538,0.6359189538733376,1.9535148984076275e-14,0.9999999999999801,0.05902999994209955,0.029999999998069064
2021-06-16,False,Level2_标准增强,optimal,False,107,24,0.069999999998146,0.3452003966038538,0.6359189538733376,1.9535148984076275e-14,0.9999999999999801,0.05902999994209955,0.029999999998069064
2021-06-17,False,Level2_标准增强,optimal,False,107,24,0.069999999998146,0.3452003966038538,0.6359189538733376,1.9535148984076275e-14,0.9999999999999801,0.05902999994209955,0.029999999998069064
2021-06-18,True,Level2_标准增强,optimal,False,111,21,0.06999999999291592,0.3490090892908754,0.6423002105759826,2.5574505646350576e-15,0.9999999999999976,0.06118947765066518,0.029999999995747022
2021-06-21,False,Level2_标准增强,optimal,False,111,21,0.06999999999291592,0.3490090892908754,0.6423002105759826,2.5574505646350576e-15,0.9999999999999976,0.06118947765066518,0.029999999995747022
2021-06-22,False,Level2_标准增强,optimal,False,111,21,0.06999999999291592,0.3490090892908754,0.6423002105759826,2.5574505646350576e-15,0.9999999999999976,0.06118947765066518,0.029999999995747022
2021-06-23,False,Level2_标准增强,optimal,False,111,21,0.06999999999291592,0.3490090892908754,0.6423002105759826,2.5574505646350576e-15,0.9999999999999976,0.06118947765066518,0.029999999995747022
2021-06-24,False,Level2_标准增强,optimal,False,111,21,0.06999999999291592,0.3490090892908754,0.6423002105759826,2.5574505646350576e-15,0.9999999999999976,0.06118947765066518,0.029999999995747022
2021-06-25,True,Level2_标准增强,optimal,False,113,26,0.06999999999959863,0.3340566690307102,0.604087326121425,3.0912315686017454e-14,0.9999999999999691,0.06838741130036201,0.029999999999138563
2021-06-28,False,Level2_标准增强,optimal,False,113,26,0.06999999999959863,0.3340566690307102,0.604087326121425,3.0912315686017454e-14,0.9999999999999691,0.06838741130036201,0.029999999999138563
2021-06-29,False,Level2_标准增强,optimal,False,113,26,0.06999999999959863,0.3340566690307102,0.604087326121425,3.0912315686017454e-14,0.9999999999999691,0.06838741130036201,0.029999999999138563
2021-06-30,False,Level2_标准增强,optimal,False,113,26,0.06999999999959863,0.3340566690307102,0.604087326121425,3.0912315686017454e-14,0.9999999999999691,0.068347411300362,0.03594999999755136
2021-07-01,False,Level2_标准增强,optimal,False,113,26,0.06999999999959863,0.3340566690307102,0.604087326121425,3.0912315686017454e-14,0.9999999999999691,0.068347411300362,0.03594999999755136
2021-07-02,True,Level2_标准增强,optimal,False,116,28,0.0699999999990061,0.3462399999477672,0.5890246789359768,2.2447815394003224e-15,0.9999999999999976,0.07999999999602124,0.029999999998115225
2021-07-05,False,Level2_标准增强,optimal,False,116,28,0.0699999999990061,0.3462399999477672,0.5890246789359768,2.2447815394003224e-15,0.9999999999999976,0.07999999999602124,0.029999999998115225
2021-07-06,False,Level2_标准增强,optimal,False,116,28,0.0699999999990061,0.3462399999477672,0.5890246789359768,2.2447815394003224e-15,0.9999999999999976,0.07999999999602124,0.029999999998115225
2021-07-07,False,Level2_标准增强,optimal,False,116,28,0.0699999999990061,0.3462399999477672,0.5890246789359768,2.2447815394003224e-15,0.9999999999999976,0.07999999999602124,0.029999999998115225
2021-07-08,False,Level2_标准增强,optimal,False,116,28,0.0699999999990061,0.3462399999477672,0.5890246789359768,2.2447815394003224e-15,0.9999999999999976,0.07999999999602124,0.029999999998115225
2021-07-09,True,Level2_标准增强,optimal,False,122,29,0.0699999999921067,0.3335079832197947,0.576263853101884,1.3398548063487249e-14,0.9999999999999868,0.07999999996916742,0.029999999995575656
2021-07-12,False,Level2_标准增强,optimal,False,122,29,0.0699999999921067,0.3335079832197947,0.576263853101884,1.3398548063487249e-14,0.9999999999999868,0.07999999996916742,0.029999999995575656
2021-07-13,False,Level2_标准增强,optimal,False,122,29,0.0699999999921067,0.3335079832197947,0.576263853101884,1.3398548063487249e-14,0.9999999999999868,0.07999999996916742,0.029999999995575656
2021-07-14,False,Level2_标准增强,optimal,False,122,29,0.0699999999921067,0.3335079832197947,0.576263853101884,1.3398548063487249e-14,0.9999999999999868,0.07999999996916742,0.029999999995575656
2021-07-15,False,Level2_标准增强,optimal,False,122,29,0.0699999999921067,0.3335079832197947,0.576263853101884,1.3398548063487249e-14,0.9999999999999868,0.07999999996916742,0.029999999995575656
2021-07-16,True,Level2_标准增强,optimal,False,128,28,0.06999999999746265,0.3278197504785699,0.5881424441416243,1.44290172184274e-16,0.9999999999999997,0.06985999989092684,0.029999999997353283
2021-07-19,False,Level2_标准增强,optimal,False,128,28,0.06999999999746265,0.3278197504785699,0.5881424441416243,1.44290172184274e-16,0.9999999999999997,0.06985999989092684,0.029999999997353283
2021-07-20,False,Level2_标准增强,optimal,False,128,28,0.06999999999746265,0.3278197504785699,0.5881424441416243,1.44290172184274e-16,0.9999999999999997,0.06985999989092684,0.029999999997353283
2021-07-21,False,Level2_标准增强,optimal,False,128,28,0.06999999999746265,0.3278197504785699,0.5881424441416243,1.44290172184274e-16,0.9999999999999997,0.06985999989092684,0.029999999997353283
2021-07-22,False,Level2_标准增强,optimal,False,128,28,0.06999999999746265,0.3278197504785699,0.5881424441416243,1.44290172184274e-16,0.9999999999999997,0.06985999989092684,0.029999999997353283
2021-07-23,True,Level2_标准增强,optimal,False,140,27,0.0699999999946719,0.3293297499035794,0.5862860261167357,5.01076264809762e-16,0.9999999999999993,0.05190434629664513,0.029999999996544312
2021-07-26,False,Level2_标准增强,optimal,False,140,27,0.0699999999946719,0.3293297499035794,0.5862860261167357,5.01076264809762e-16,0.9999999999999993,0.05190434629664513,0.029999999996544312
2021-07-27,False,Level2_标准增强,optimal,False,140,27,0.0699999999946719,0.3293297499035794,0.5862860261167357,5.01076264809762e-16,0.9999999999999993,0.05190434629664513,0.029999999996544312
2021-07-28,False,Level2_标准增强,optimal,False,140,27,0.0699999999946719,0.3293297499035794,0.5862860261167357,5.01076264809762e-16,0.9999999999999993,0.05190434629664513,0.029999999996544312
2021-07-29,False,Level2_标准增强,optimal,False,140,27,0.0699999999946719,0.3293297499035794,0.5862860261167357,5.01076264809762e-16,0.9999999999999993,0.05190434629664513,0.029999999996544312
2021-07-30,True,Level2_标准增强,optimal,False,141,31,0.06999999999592155,0.3263345780134607,0.5718851786045676,3.104657940599056e-14,0.9999999999999689,0.07216467387829673,0.029999999997729787
2021-08-02,False,Level2_标准增强,optimal,False,141,31,0.06999999999592155,0.3263345780134607,0.5718851786045676,3.104657940599056e-14,0.9999999999999689,0.07216467387829673,0.029999999997729787
2021-08-03,False,Level2_标准增强,optimal,False,141,31,0.06999999999592155,0.3263345780134607,0.5718851786045676,3.104657940599056e-14,0.9999999999999689,0.07216467387829673,0.029999999997729787
2021-08-04,False,Level2_标准增强,optimal,False,141,31,0.06999999999592155,0.3263345780134607,0.5718851786045676,3.104657940599056e-14,0.9999999999999689,0.07216467387829673,0.029999999997729787
2021-08-05,False,Level2_标准增强,optimal,False,141,31,0.06999999999592155,0.3263345780134607,0.5718851786045676,3.104657940599056e-14,0.9999999999999689,0.07216467387829673,0.029999999997729787
2021-08-06,True,Level2_标准增强,optimal,False,144,31,0.06999999999511305,0.3311293486017445,0.5716422658875048,4.410186176417978e-15,0.9999999999999954,0.07999999981034334,0.02999999999860599
2021-08-09,False,Level2_标准增强,optimal,False,144,31,0.06999999999511305,0.3311293486017445,0.5716422658875048,4.410186176417978e-15,0.9999999999999954,0.07999999981034334,0.02999999999860599
2021-08-10,False,Level2_标准增强,optimal,False,144,31,0.06999999999511305,0.3311293486017445,0.5716422658875048,4.410186176417978e-15,0.9999999999999954,0.07999999981034334,0.02999999999860599
2021-08-11,False,Level2_标准增强,optimal,False,144,31,0.06999999999511305,0.3311293486017445,0.5716422658875048,4.410186176417978e-15,0.9999999999999954,0.07999999981034334,0.02999999999860599
2021-08-12,False,Level2_标准增强,optimal,False,144,31,0.06999999999511305,0.3311293486017445,0.5716422658875048,4.410186176417978e-15,0.9999999999999954,0.07999999981034334,0.02999999999860599
2021-08-13,True,Level2_标准增强,optimal,False,151,31,0.06999999998696463,0.32683934857904584,0.5733455414947459,2.55124154718676e-14,0.9999999999999745,0.07999999999628199,0.02999999999820971
2021-08-16,False,Level2_标准增强,optimal,False,151,31,0.06999999998696463,0.32683934857904584,0.5733455414947459,2.55124154718676e-14,0.9999999999999745,0.07999999999628199,0.02999999999820971
2021-08-17,False,Level2_标准增强,optimal,False,151,31,0.06999999998696463,0.32683934857904584,0.5733455414947459,2.55124154718676e-14,0.9999999999999745,0.07999999999628199,0.02999999999820971
2021-08-18,False,Level2_标准增强,optimal,False,151,31,0.06999999998696463,0.32683934857904584,0.5733455414947459,2.55124154718676e-14,0.9999999999999745,0.07999999999628199,0.02999999999820971
2021-08-19,False,Level2_标准增强,optimal,False,151,31,0.06999999998696463,0.32683934857904584,0.5733455414947459,2.55124154718676e-14,0.9999999999999745,0.07999999999628199,0.02999999999820971
2021-08-20,True,Level2_标准增强,optimal,False,159,31,0.06999999999849456,0.32560105317071236,0.5683326772996795,5.079375644648251e-15,0.9999999999999949,0.07999999999381754,0.029999999998878597
2021-08-23,False,Level2_标准增强,optimal,False,159,31,0.06999999999849456,0.32560105317071236,0.5683326772996795,5.079375644648251e-15,0.9999999999999949,0.07999999999381754,0.029999999998878597
2021-08-24,False,Level2_标准增强,optimal,False,159,31,0.06999999999849456,0.32560105317071236,0.5683326772996795,5.079375644648251e-15,0.9999999999999949,0.07999999999381754,0.029999999998878597
2021-08-25,False,Level2_标准增强,optimal,False,159,31,0.06999999999849456,0.32560105317071236,0.5683326772996795,5.079375644648251e-15,0.9999999999999949,0.07999999999381754,0.029999999998878597
2021-08-26,False,Level2_标准增强,optimal,False,159,31,0.06999999999849456,0.32560105317071236,0.5683326772996795,5.079375644648251e-15,0.9999999999999949,0.07999999999381754,0.029999999998878597
2021-08-27,True,Level2_标准增强,optimal,False,160,27,0.06999999999481214,0.32895999983651614,0.5815259230706065,1.826896730572163e-14,0.9999999999999817,0.07372800033463281,0.0299999999959914
2021-08-30,False,Level2_标准增强,optimal,False,160,27,0.06999999999481214,0.32895999983651614,0.5815259230706065,1.826896730572163e-14,0.9999999999999817,0.07372800033463281,0.0299999999959914
2021-09-01,False,Level2_标准增强,optimal,False,160,27,0.06999999999481214,0.32895999983651614,0.5815259230706065,1.826896730572163e-14,0.9999999999999817,0.07490800033463282,0.038139999989689394
2021-09-02,False,Level2_标准增强,optimal,False,160,27,0.06999999999481214,0.32895999983651614,0.5815259230706065,1.826896730572163e-14,0.9999999999999817,0.07490800033463282,0.038139999989689394
2021-09-03,False,Level2_标准增强,optimal,False,160,27,0.06999999999481214,0.32895999983651614,0.5815259230706065,1.826896730572163e-14,0.9999999999999817,0.07490800033463282,0.038139999989689394
2021-09-06,True,Level2_标准增强,optimal,False,168,29,0.06999999999925612,0.3499999999772771,0.5976839388190297,5.079434714936464e-15,0.9999999999999949,0.07999999999806529,0.029999999997790225
2021-09-07,False,Level2_标准增强,optimal,False,168,29,0.06999999999925612,0.3499999999772771,0.5976839388190297,5.079434714936464e-15,0.9999999999999949,0.07999999999806529,0.029999999997790225
2021-09-08,False,Level2_标准增强,optimal,False,168,29,0.06999999999925612,0.3499999999772771,0.5976839388190297,5.079434714936464e-15,0.9999999999999949,0.07999999999806529,0.029999999997790225
2021-09-09,False,Level2_标准增强,optimal,False,168,29,0.06999999999925612,0.3499999999772771,0.5976839388190297,5.079434714936464e-15,0.9999999999999949,0.07999999999806529,0.029999999997790225
2021-09-10,False,Level2_标准增强,optimal,False,168,29,0.06999999999925612,0.3499999999772771,0.5976839388190297,5.079434714936464e-15,0.9999999999999949,0.07999999999806529,0.029999999997790225
2021-09-13,True,Level2_标准增强,optimal,False,173,28,0.06999999999223974,0.34937999995531416,0.6278390203520663,2.8450190217272935e-14,0.9999999999999715,0.07999999999379193,0.029999999994488033
2021-09-14,False,Level2_标准增强,optimal,False,173,28,0.06999999999223974,0.34937999995531416,0.6278390203520663,2.8450190217272935e-14,0.9999999999999715,0.07999999999379193,0.029999999994488033
2021-09-15,False,Level2_标准增强,optimal,False,173,28,0.06999999999223974,0.34937999995531416,0.6278390203520663,2.8450190217272935e-14,0.9999999999999715,0.07999999999379193,0.029999999994488033
2021-09-16,False,Level2_标准增强,optimal,False,173,28,0.06999999999223974,0.34937999995531416,0.6278390203520663,2.8450190217272935e-14,0.9999999999999715,0.07999999999379193,0.029999999994488033
2021-09-17,False,Level2_标准增强,optimal,False,173,28,0.06999999999223974,0.34937999995531416,0.6278390203520663,2.8450190217272935e-14,0.9999999999999715,0.07999999999379193,0.029999999994488033
2021-09-22,True,Level2_标准增强,optimal,False,179,29,0.06999999999249669,0.34937999995770225,0.631993287366428,5.517928801752714e-14,0.9999999999999448,0.07999999999864593,0.0299999999987206
2021-09-23,False,Level2_标准增强,optimal,False,179,29,0.06999999999249669,0.34937999995770225,0.631993287366428,5.517928801752714e-14,0.9999999999999448,0.07999999999864593,0.0299999999987206
2021-09-24,False,Level2_标准增强,optimal,False,179,29,0.06999999999249669,0.34937999995770225,0.631993287366428,5.517928801752714e-14,0.9999999999999448,0.07999999999864593,0.0299999999987206
2021-09-27,False,Level2_标准增强,optimal,False,179,29,0.06999999999249669,0.34937999995770225,0.631993287366428,5.517928801752714e-14,0.9999999999999448,0.07999999999864593,0.0299999999987206
2021-09-28,False,Level2_标准增强,optimal,False,179,29,0.06999999999249669,0.34937999995770225,0.631993287366428,5.517928801752714e-14,0.9999999999999448,0.07999999999864593,0.0299999999987206
2021-09-29,True,Level2_标准增强,optimal,False,182,30,0.06999999999775135,0.3493799999162258,0.6171955233734752,3.535121118800714e-16,0.9999999999999996,0.07999999999627379,0.029999999997729794
2021-09-30,False,Level2_标准增强,optimal,False,182,30,0.06999999999775135,0.3493799999162258,0.6171955233734752,3.535121118800714e-16,0.9999999999999996,0.10229999998185685,0.04109999997916017
2021-10-08,False,Level2_标准增强,optimal,False,182,30,0.06999999999775135,0.3493799999162258,0.6171955233734752,3.535121118800714e-16,0.9999999999999996,0.10229999998185685,0.04109999997916017
2021-10-11,False,Level2_标准增强,optimal,False,182,30,0.06999999999775135,0.3493799999162258,0.6171955233734752,3.535121118800714e-16,0.9999999999999996,0.10229999998185685,0.04109999997916017
2021-10-12,False,Level2_标准增强,optimal,False,182,30,0.06999999999775135,0.3493799999162258,0.6171955233734752,3.535121118800714e-16,0.9999999999999996,0.10229999998185685,0.04109999997916017
2021-10-13,True,Level2_标准增强,optimal,False,183,33,0.06999999999907591,0.3328378110104058,0.5954359716901974,3.364631384529407e-14,0.9999999999999664,0.07999999999727309,0.029999999998609438
2021-10-14,False,Level2_标准增强,optimal,False,183,33,0.06999999999907591,0.3328378110104058,0.5954359716901974,3.364631384529407e-14,0.9999999999999664,0.07999999999727309,0.029999999998609438
2021-10-15,False,Level2_标准增强,optimal,False,183,33,0.06999999999907591,0.3328378110104058,0.5954359716901974,3.364631384529407e-14,0.9999999999999664,0.07999999999727309,0.029999999998609438
2021-10-18,False,Level2_标准增强,optimal,False,183,33,0.06999999999907591,0.3328378110104058,0.5954359716901974,3.364631384529407e-14,0.9999999999999664,0.07999999999727309,0.029999999998609438
2021-10-19,False,Level2_标准增强,optimal,False,183,33,0.06999999999907591,0.3328378110104058,0.5954359716901974,3.364631384529407e-14,0.9999999999999664,0.07999999999727309,0.029999999998609438
2021-10-20,True,Level2_标准增强,optimal,False,184,33,0.06999999999850742,0.3210099999735809,0.5535180624100957,1.8756529582839366e-14,0.9999999999999813,0.07999999999903393,0.029999999998730188
2021-10-21,False,Level2_标准增强,optimal,False,184,33,0.06999999999850742,0.3210099999735809,0.5535180624100957,1.8756529582839366e-14,0.9999999999999813,0.07999999999903393,0.029999999998730188
2021-10-22,False,Level2_标准增强,optimal,False,184,33,0.06999999999850742,0.3210099999735809,0.5535180624100957,1.8756529582839366e-14,0.9999999999999813,0.07999999999903393,0.029999999998730188
2021-10-25,False,Level2_标准增强,optimal,False,184,33,0.06999999999850742,0.3210099999735809,0.5535180624100957,1.8756529582839366e-14,0.9999999999999813,0.07999999999903393,0.029999999998730188
2021-10-26,False,Level2_标准增强,optimal,False,184,33,0.06999999999850742,0.3210099999735809,0.5535180624100957,1.8756529582839366e-14,0.9999999999999813,0.07999999999903393,0.029999999998730188
2021-10-27,True,Level2_标准增强,optimal,False,186,34,0.06999999999159491,0.32100999991913576,0.5616157897139555,5.146400973482113e-17,1.0,0.07999999998522817,0.02999999999291858
2021-10-28,False,Level2_标准增强,optimal,False,186,34,0.06999999999159491,0.32100999991913576,0.5616157897139555,5.146400973482113e-17,1.0,0.07999999998522817,0.02999999999291858
2021-10-29,False,Level2_标准增强,optimal,False,186,34,0.06999999999159491,0.32100999991913576,0.5616157897139555,5.146400973482113e-17,1.0,0.0823899999852282,0.036159999992918586
2021-11-01,False,Level2_标准增强,optimal,False,186,34,0.06999999999159491,0.32100999991913576,0.5616157897139555,5.146400973482113e-17,1.0,0.0823899999852282,0.036159999992918586
2021-11-02,False,Level2_标准增强,optimal,False,186,34,0.06999999999159491,0.32100999991913576,0.5616157897139555,5.146400973482113e-17,1.0,0.0823899999852282,0.036159999992918586
2021-11-03,True,Level2_标准增强,optimal,False,191,35,0.06999999999371023,0.3146271596811881,0.5676899053758824,1.9759852800292854e-14,0.9999999999999803,0.07999999999757046,0.02999999999788354
2021-11-04,False,Level2_标准增强,optimal,False,191,35,0.06999999999371023,0.3146271596811881,0.5676899053758824,1.9759852800292854e-14,0.9999999999999803,0.07999999999757046,0.02999999999788354
2021-11-05,False,Level2_标准增强,optimal,False,191,35,0.06999999999371023,0.3146271596811881,0.5676899053758824,1.9759852800292854e-14,0.9999999999999803,0.07999999999757046,0.02999999999788354
2021-11-08,False,Level2_标准增强,optimal,False,191,35,0.06999999999371023,0.3146271596811881,0.5676899053758824,1.9759852800292854e-14,0.9999999999999803,0.07999999999757046,0.02999999999788354
2021-11-09,False,Level2_标准增强,optimal,False,191,35,0.06999999999371023,0.3146271596811881,0.5676899053758824,1.9759852800292854e-14,0.9999999999999803,0.07999999999757046,0.02999999999788354
2021-11-10,True,Level2_标准增强,optimal,False,192,32,0.0699999999975186,0.3482402590448168,0.5917869282331345,2.5891212353968536e-16,1.0,0.07999999999221977,0.029999999995266008
2021-11-11,False,Level2_标准增强,optimal,False,192,32,0.0699999999975186,0.3482402590448168,0.5917869282331345,2.5891212353968536e-16,1.0,0.07999999999221977,0.029999999995266008
2021-11-12,False,Level2_标准增强,optimal,False,192,32,0.0699999999975186,0.3482402590448168,0.5917869282331345,2.5891212353968536e-16,1.0,0.07999999999221977,0.029999999995266008
2021-11-15,False,Level2_标准增强,optimal,False,192,32,0.0699999999975186,0.3482402590448168,0.5917869282331345,2.5891212353968536e-16,1.0,0.07999999999221977,0.029999999995266008
2021-11-16,False,Level2_标准增强,optimal,False,192,32,0.0699999999975186,0.3482402590448168,0.5917869282331345,2.5891212353968536e-16,1.0,0.07999999999221977,0.029999999995266008
2021-11-17,True,Level2_标准增强,optimal,False,195,31,0.06999999999796477,0.3466229583361033,0.5864583302754414,1.5909781598117402e-14,0.9999999999999841,0.07999999998999008,0.02999999999508337
2021-11-18,False,Level2_标准增强,optimal,False,195,31,0.06999999999796477,0.3466229583361033,0.5864583302754414,1.5909781598117402e-14,0.9999999999999841,0.07999999998999008,0.02999999999508337
2021-11-19,False,Level2_标准增强,optimal,False,195,31,0.06999999999796477,0.3466229583361033,0.5864583302754414,1.5909781598117402e-14,0.9999999999999841,0.07999999998999008,0.02999999999508337
2021-11-22,False,Level2_标准增强,optimal,False,195,31,0.06999999999796477,0.3466229583361033,0.5864583302754414,1.5909781598117402e-14,0.9999999999999841,0.07999999998999008,0.02999999999508337
2021-11-23,False,Level2_标准增强,optimal,False,195,31,0.06999999999796477,0.3466229583361033,0.5864583302754414,1.5909781598117402e-14,0.9999999999999841,0.07999999998999008,0.02999999999508337
2021-11-24,True,Level2_标准增强,optimal,False,197,32,0.06999999999774305,0.3179085455419012,0.54218829610805,3.7721867454614873e-14,0.9999999999999621,0.0799999999923669,0.029999999995215722
2021-11-25,False,Level2_标准增强,optimal,False,197,32,0.06999999999774305,0.3179085455419012,0.54218829610805,3.7721867454614873e-14,0.9999999999999621,0.0799999999923669,0.029999999995215722
2021-11-26,False,Level2_标准增强,optimal,False,197,32,0.06999999999774305,0.3179085455419012,0.54218829610805,3.7721867454614873e-14,0.9999999999999621,0.0799999999923669,0.029999999995215722
2021-11-29,False,Level2_标准增强,optimal,False,197,32,0.06999999999774305,0.3179085455419012,0.54218829610805,3.7721867454614873e-14,0.9999999999999621,0.0799999999923669,0.029999999995215722
2021-11-30,False,Level2_标准增强,optimal,False,197,32,0.06999999999774305,0.3179085455419012,0.54218829610805,3.7721867454614873e-14,0.9999999999999621,0.09155999999236689,0.03608121745758408
2021-12-01,True,Level2_标准增强,optimal,False,197,32,0.06999999999902008,0.34379500586155104,0.5730125293285596,8.613657687510942e-15,0.9999999999999912,0.0799999999986169,0.029999999996994372
2021-12-02,False,Level2_标准增强,optimal,False,197,32,0.06999999999902008,0.34379500586155104,0.5730125293285596,8.613657687510942e-15,0.9999999999999912,0.0799999999986169,0.029999999996994372
2021-12-03,False,Level2_标准增强,optimal,False,197,32,0.06999999999902008,0.34379500586155104,0.5730125293285596,8.613657687510942e-15,0.9999999999999912,0.0799999999986169,0.029999999996994372
2021-12-06,False,Level2_标准增强,optimal,False,197,32,0.06999999999902008,0.34379500586155104,0.5730125293285596,8.613657687510942e-15,0.9999999999999912,0.0799999999986169,0.029999999996994372
2021-12-07,False,Level2_标准增强,optimal,False,197,32,0.06999999999902008,0.34379500586155104,0.5730125293285596,8.613657687510942e-15,0.9999999999999912,0.0799999999986169,0.029999999996994372
2021-12-08,True,Level2_标准增强,optimal,False,200,30,0.069999999998297,0.3405620065796729,0.589140789952635,6.966904568079354e-15,0.999999999999993,0.07999999999628274,0.029999999993879436
2021-12-09,False,Level2_标准增强,optimal,False,200,30,0.069999999998297,0.3405620065796729,0.589140789952635,6.966904568079354e-15,0.999999999999993,0.07999999999628274,0.029999999993879436
2021-12-10,False,Level2_标准增强,optimal,False,200,30,0.069999999998297,0.3405620065796729,0.589140789952635,6.966904568079354e-15,0.999999999999993,0.07999999999628274,0.029999999993879436
